id,date,text
116083521755181713,2026-02-17T02:06:12.094Z,"It is my Great Honor to endorse America First Patriot, Jace Yarbrough, who is running to represent the wonderful people of Texas’ 32nd Congressional District. A Brave Air Force Veteran, Jace knows the Wisdom and Courage required to Defend our Country, Support our Military/Veterans, and Ensure PEACE THROUGH STRENGTH. Additionally, as a very successful Stanford Law School Graduate and Business Attorney, Jace knows how to Create Jobs, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Unleash American Energy Dominance, and Champion our Nation’s Golden Age. In Congress, he will fight tirelessly to Keep our Border SECURE, Stop Migrant Crime, Ensure LAW AND ORDER, Safeguard our Elections, and Protect our always under siege Second Amendment. Jace Yarbrough has my Complete and Total Endorsement to be the next Representative from Texas’ 32nd Congressional District — HE WILL NEVER LET YOU DOWN!"
116083522279284720,2026-02-17T02:06:20.092Z,"It is my Great Honor to endorse America First Patriot, Eric Flores, who is running to represent the wonderful people of Texas’ 34th Congressional District. A Brave U.S. Army Veteran, and former Criminal Prosecutor, Eric knows the Wisdom and Courage it takes to Ensure LAW AND ORDER, Strongly Support our Great Heroes in Law Enforcement, and Champion our Military and Veterans. In Congress, Eric will fight tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, and Protect our always under siege Second Amendment. Eric Flores has my Complete and Total Endorsement to be the next Congressman from Texas’ 34th Congressional District — HE WILL NEVER LET YOU DOWN!"
116083522794287716,2026-02-17T02:06:27.950Z,"Congressman Brian Babin, D.D.S, is an incredible Representative of Texas’ 36th Congressional District! As the Highly Respected Chairman of the House Science Committee, Brian is fighting hard to Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Strongly Support Law Enforcement and our Military, Deliver Quality Care to our Brave Veterans, and Protect our always under siege Second Amendment. Brian Babin has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083529813648993,2026-02-17T02:08:15.059Z,"Dustin Burrows is a True Warrior for Republicans, and is doing a fantastic job as Speaker of the Texas House of Representatives! Thanks to Dustin’s strong and effective Leadership of the Texas House, the incredible people of Texas will have the opportunity to elect five more Republicans to Congress, thanks to the passage of their much more fair new Map — A BIG WIN for Republicans in Texas, and across the Country! As Speaker, Dustin is fighting tirelessly to Grow our Economy, Lower Taxes, Cut Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE by helping to keep the price of Gasoline, Oil, and all forms of Energy VERY LOW, Continue to Secure our already Secure Border, Champion School Choice, Support our Military/Veterans, and Defend our always under siege Second Amendment. Dustin Burrows has my Complete and Total Endorsement for Re-Election, as Speaker, and to House District 83 — HE WILL NEVER LET YOU DOWN!"
116083530388167523,2026-02-17T02:08:23.823Z,"Congressman Nathaniel Moran is doing a fantastic job representing the Great People of Texas’ 1st Congressional District! Nathaniel has an incredible Record of Success, and strong support from his Community. In Congress, he is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Support our Amazing Farmers and Ranchers, Ensure American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Champion our Brave Military/Veterans, and Protect our always under siege Second Amendment. Nathaniel Moran has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!"
116083530917124809,2026-02-17T02:08:31.894Z,"Congressman Lance Gooden is an America First Patriot, who is doing a fantastic job representing Texas’ 5th Congressional District! A MAGA Warrior, who has been with us from the very beginning, Lance is working hard to Grow our Economy, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Support our Military/Veterans, and Protect our always under siege Second Amendment. Lance Gooden has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083531557715615,2026-02-17T02:08:41.669Z,"Congressman August Pfluger is a Tremendous Champion for Texas’ 11th Congressional District! As the Chairman of the Republican Study Committee, August is doing an incredible job advancing our America First Agenda. He is working hard to Grow our Economy, Cut Taxes and Regulations, Champion our Great Farmers and American Agriculture, Promote MADE IN THE U.S.A., Ensure American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Strengthen our Incredible Military/Veterans, and Defend our always under siege Second Amendment. August Pfluger has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083532244475357,2026-02-17T02:08:52.151Z,"Congressman Craig Goldman is an incredible Representative of Texas’ 12th Congressional District! A Fifth Generation Texan, Craig served as a State Representative for 12 years prior to becoming a distinguished and Highly Respected Congressman. In Congress, he is fighting tirelessly to Champion our Great Farmers and American Agriculture, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Protect our always under siege Second Amendment. Craig Goldman has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!"
116083532769140354,2026-02-17T02:09:00.155Z,"Congresswoman Monica De La Cruz is doing an incredible job representing the wonderful people of Texas’ 15th Congressional District! A very successful Small Businesswoman, Monica knows the AMERICA FIRST Policies necessary to Create GREAT Jobs, Unleash Innovation, and Restore American Energy DOMINANCE. She is fighting tirelessly to Cut Taxes and Regulations, Secure our now VERY Secure (Record Setting!) Southern Border, Champion our Farmers and American Agriculture, Support our Brave Military/Veterans, and Protect our always under siege Second Amendment. Monica De La Cruz has my Complete and Total Endorsement for Re-Election — SHE WILL NEVER LET YOU DOWN!"
116083533250062812,2026-02-17T02:09:07.495Z,"Congressman Pete Sessions is a Tremendous Champion for Texas’ 17th Congressional District! As former Chairman of the House Rules Committee and the National Republican Congressional Committee, Pete has served in Congress during a career “loaded up” with accolades and WINS, always fighting tirelessly for our America First Agenda. He is working hard to Support our Amazing Farmers and Ranchers, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Strengthen our Military/Veterans, and Protect our always under siege Second Amendment. Pete Sessions has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083533873011232,2026-02-17T02:09:17.000Z,"Congresswoman Beth Van Duyne is a fantastic Champion for the Great People of Texas’ 24th Congressional District! A former appointee in my First Administration, where she worked hard to advance our America First Agenda, Beth is now a very distinguished and highly respected Congresswoman. In Congress, she is fighting tirelessly to Keep our now very Secure Border, SECURE, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Ensure LAW AND ORDER, Strengthen our Great Military/Veterans, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, and Protect our always under siege Second Amendment. Beth Van Duyne has my Complete and Total Endorsement for Re-Election — SHE WILL NEVER LET YOU DOWN!"
116083534327996449,2026-02-17T02:09:23.941Z,"Congressman Roger Williams is a Tremendous Champion for the incredible people of Texas’ 25th Congressional District! As a very successful Businessman, and Chairman of the House Small Business Committee, Roger knows the America First Policies required to Grow our Economy, Create GREAT Jobs, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., and Unleash American Energy DOMINANCE. Roger is also fighting tirelessly to Keep our now very Secure Border, SECURE, Ensure LAW AND ORDER, Strengthen our Incredible Military/Veterans, and Defend our always under siege Second Amendment. Roger Williams has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083538418810885,2026-02-17T02:10:26.364Z,"State Senator Phil Berger is an America First Patriot, who is doing an incredible job representing North Carolina’s 26th Senate District! Phil Berger has served as the Highly Respected Leader of the North Carolina Senate for over a decade, helping us deliver massive and historic Victories across the State, including my six BIG WINS and Primaries in 2016, 2020, and 2024! As Senate Leader, Phil is fighting tirelessly to Grow the Economy, Cut Taxes and Regulations, Advance MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Champion School Choice, Support our Great Military, Veterans, and Law Enforcement, Keep our now very Secure Border, SECURE, Stop Migrant Crime, and Protect our always under siege Second Amendment. He is also endorsed by Senator Ted Budd, and Representatives Virginia Foxx, Addison McDowell, David Rouzer, and many other MAGA Warriors. Sam Page is GREAT, he has been a longtime supporter, but I really want him to come work for us in Washington, D.C., rather than further considering a run against Phil — Both are such outstanding people! Therefore, Phil Berger has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083538992726143,2026-02-17T02:10:35.118Z,"Congresswoman Virginia Foxx is doing a tremendous job fighting for the people of North Carolina’s 5th Congressional District! As Chair of the House Rules Committee, Virginia is working hard to Advance our America First Values, Grow our Economy, Cut Taxes, Secure the Border, Support our Brave Military and Veterans, and Protect and Defend our always under siege Second Amendment. Virginia Foxx has my Complete and Total Endorsement for Re-Election – SHE WILL NEVER LET YOU DOWN!"
116083539591551122,2026-02-17T02:10:44.258Z,"Congressman David Rouzer is a terrific Representative for the incredible people of North Carolina’s 7th Congressional District! A Proven Leader, David served as a Highly Respected State Senator and Small Businessman, prior to becoming a very distinguished U.S. Congressman. In Congress, he is fighting tirelessly to Champion our Amazing Farmers and Ranchers, Grow our Economy, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Stop Migrant Crime, Advocate for our Great Military/Veterans, and Protect our always under siege Second Amendment. David Rouzer has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083540250496291,2026-02-17T02:10:54.310Z,"Pat Harrigan is a tremendous Representative for the Great People of North Carolina’s 10th Congressional District! A West Point Graduate and a Combat Decorated Green Beret, Pat knows the Wisdom and Courage that is required to Defend our Country, Support our Incredible Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In Congress, Pat is working hard to Keep our Border SECURE, Stop Migrant Crime, Grow our Economy, Cut Taxes, Promote MADE IN THE U.S.A., Champion Small Business, Ensure American Energy DOMINANCE, and Protect our always under siege Second Amendment. Pat Harrigan has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083541144234890,2026-02-17T02:11:07.948Z,"Congressman Chuck Edwards is a MAGA Warrior who is doing a fantastic job representing North Carolina’s 11th Congressional District! A proud Businessman, Civic Leader, and Highly Respected State Senator, prior to becoming a very distinguished U.S. Congressman, Chuck has dedicated his life to serving his Community. In Congress, he is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Advance Election Integrity, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Chuck Edwards has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083541625057957,2026-02-17T02:11:15.287Z,"Congressman Brad Knott is a terrific Representative for the incredible people of North Carolina’s 13th Congressional District! As a former Criminal Prosecutor, Brad knows the Wisdom and Courage necessary to uphold our Constitution, and ensure LAW AND ORDER. A true America First Patriot, Brad is fighting tirelessly to Strengthen our Military, Care for our Brave Veterans, Stand with our Incredible Law Enforcement, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, and Defend our always under siege Second Amendment. Brad Knott has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083542092282954,2026-02-17T02:11:22.416Z,"Congressman Tim Moore is a Tremendous Champion for North Carolina’s 14th Congressional District! Tim served as the Highly Respected Speaker of the North Carolina House of Representatives for a decade, prior to becoming a very distinguished U.S. Congressman. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Great Military/Veterans, and Protect our always under siege Second Amendment. Tim Moore has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083542631076246,2026-02-17T02:11:30.635Z,"America First Patriot Michael Whatley will be an amazing United States Senator for the Great State of North Carolina, which I love and WON BIG, six times, including Primaries, in 2016, 2020, and 2024! Michael is fantastic at everything he does, and was certainly a STAR as Co-Chair of the RNC where, in the Presidential Election, we won every Swing State, the Popular Vote, and the Electoral College by a landslide. Michael is a wonderful man, has ALWAYS delivered for North Carolina, especially after the terrible floods, where the Biden Administration did nothing, and will continue doing so as your next U.S. Senator, where he will fight tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Incredible Military/Veterans, and Protect our always under siege Second Amendment. Michael Whatley has my Complete and Total Endorsement – HE WILL NEVER LET YOU DOWN!"
116083545552204769,2026-02-17T02:12:15.210Z,"Congressman Greg Murphy, M.D., is a Tremendous Champion for the incredible people of North Carolina’s 3rd Congressional District! A distinguished Surgeon and Member of the House Veterans' Affairs Committee, Greg knows the Wisdom and Courage required to Defend our Country, Support our Brave Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In Congress, Greg is working hard to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, and Protect our always under siege Second Amendment. Dr. Greg Murphy has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!"
116083546136249613,2026-02-17T02:12:24.123Z,"Congressman Addison McDowell is an America First Patriot, who is doing a fantastic job representing North Carolina’s 6th Congressional District! A MAGA Warrior, Addison previously worked for Senator Ted Budd and Congressman Richard Hudson (Two outstanding leaders from the Great State of North Carolina!), prior to becoming a distinguished and Highly Respected Congressman. In Congress, Addison is fighting tirelessly to Champion our Great Farmers and American Agriculture, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Strengthen our Military/Veterans, and Protect our always under siege Second Amendment. Addison McDowell has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083546620753530,2026-02-17T02:12:31.515Z,"Congressman Mark Harris is a terrific Representative for the incredible people of North Carolina’s 8th Congressional District! Mark has a strong Record of SUCCESS, and compelling support from his Community. In Congress, he is working tirelessly to Champion our Amazing Farmers and Ranchers, Grow our Economy, Cut Taxes and Regulations, Advance American Energy DOMINANCE by helping to keep the price of Gasoline, Oil, and all forms of Energy VERY LOW (CHEAP!), Help Secure our now VERY Secure (Record Setting!) Southern Border, Advocate for our Great Military/Veterans, and Defend our always under siege Second Amendment. Mark Harris has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116083547108869974,2026-02-17T02:12:38.961Z,"Richard Hudson is a Great Man, and TREMENDOUS Congressman, who is doing an outstanding job representing the wonderful people of North Carolina’s 9th Congressional District. As Chairman of the National Republican Congressional Committee (NRCC), Richard is working tirelessly with me to help elect smart, tough, and 100% America First Patriots. Together, we won the 2024 Elections down ballot in a LANDSLIDE, and, based on the incredible SUCCESS we are having, are poised to WIN BIG in the 2026 Midterms. In Congress, Richard is fighting hard to Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Support our Military/Veterans, and Defend our always under siege Second Amendment. Richard Hudson has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!"
116086206069142759,2026-02-17T13:28:51.513Z,"The Reverend Jesse Jackson is Dead at 84. I knew him well, long before becoming President. He was a good man, with lots of personality, grit, and “street smarts.” He was very gregarious - Someone who truly loved people! Despite the fact that I am falsely and consistently called a Racist by the Scoundrels and Lunatics on the Radical Left, Democrats ALL, it was always my pleasure to help Jesse along the way. I provided office space for him and his Rainbow Coalition, for years, in the Trump Building at 40 Wall Street; Responded to his request for help in getting CRIMINAL JUSTICE REFORM passed and signed, when no other President would even try; Single handedly pushed and passed long term funding for Historically Black Colleges & Universities (HBCUs), which Jesse loved, but also, which other Presidents would not do; Responded to Jesse’s support for Opportunity Zones, the single most successful economic development package yet approved for Black business men/women, and much more. Jesse was a force of nature like few others before him. He had much to do with the Election, without acknowledgment or credit, of Barack Hussein Obama, a man who Jesse could not stand. He loved his family greatly, and to them I send my deepest sympathies and condolences. Jesse will be missed! President DONALD J. TRUMP"
116086782319939311,2026-02-17T15:55:24.364Z,"Maryland, Virginia, and Washington, D.C., who are responsible for the massive sewage spill in the Potomac River, must get to work, IMMEDIATELY. If they can’t do the job, they have to call me and ask, politely, to get it fixed. The Federal Government is not at all involved with what has taken place, but we can fix it. But remember, even in that case, with the Democrat Shutdown, we’ll have to bring in true Patriots to do the work because many are not working right now. These Democrat caused Disasters, both River and Shutdown, will only get worse. The two Governors and the Mayor of D.C. must act, IMMEDIATELY. This is a Radical Left caused Environmental Hazard. With all of their talk about carbon footprints and everything else, they’re allowing hundreds of tons of sewage to pour into the Mighty Potomac, making it much less mighty. ACT FAST. I am awaiting your call. Thank you for your attention to this matter! PRESIDENT DONALD J. TRUMP"
116087259160100035,2026-02-17T17:56:40.367Z,"Tax Refunds this year, because of “THE GREAT BIG BEAUTIFUL BILL,” are substantially greater than ever before. In some cases, estimates are that over 20% will be returned to the Taxpayer. So, when you get your Tax Refund, think about what a wonderful President you have — NO TAX ON TIPS, NO TAX ON SOCIAL SECURITY FOR OUR GREAT SENIORS, NO TAX ON OVERTIME, INTEREST DEDUCTIONS ON CAR LOANS, AND MUCH MORE. Don’t spend all of this money in one place! President DJT"
116087475988311202,2026-02-17T18:51:48.906Z,"The Great Economist, Stephen Moore: “President Donald J. Trump has done something no one else has done — He has proven 22 Nobel Prize Scientists WRONG on the Economy!”"
116087821417956648,2026-02-17T20:19:39.741Z,"The Great Economist, Stephen Moore: “In the past Century, the three Greatest Presidents were Calvin Coolidge, Ronald Reagan, and Donald J. Trump!”"
116087827602935657,2026-02-17T20:21:14.120Z,"Our MASSIVE Trade Deal with Japan has just launched! Japan is now officially, and financially, moving forward with the FIRST set of Investments under its $550 BILLION Dollar Commitment to invest in the United States of America — part of our Historic Trade Deal to REVITALIZE the American Industrial Base, create HUNDREDS OF THOUSANDS of GREAT American Jobs, and strengthen our National and Economic Security like never before. Today, I am pleased to announce three TREMENDOUS Projects in the Strategic Areas of Oil & Gas in the Great State of Texas, Power Generation in the Great State of Ohio, and Critical Minerals in the Great State of Georgia. The scale of these projects are so large, and could not be done without one very special word, TARIFFS. The Gas Power Plant in Ohio (A State I won THREE TIMES!) will be the largest in History, the LNG Facility in the Gulf of America will drive Exports, and further our Country's Energy DOMINANCE, and our Critical Minerals Facility will end our FOOLISH dependance on Foreign Sources. America is building again. America is producing again. And America is WINNING again. This is a very exciting and HISTORIC time for the United States of America and Japan. Congratulations to all! Thank you for your attention to this matter!PRESIDENT DONALD J. TRUMP"
116089625350524787,2026-02-18T03:58:25.568Z,Key political voice in Georgia urges state to take over Fulton County elections after FBI raid:
116093101641103750,2026-02-18T18:42:29.592Z,"I have been telling Prime Minister Keir Starmer, of the United Kingdom, that Leases are no good when it comes to Countries, and that he is making a big mistake by entering a 100 Year Lease with whoever it is that is “claiming” Right, Title, and Interest to Diego Garcia, strategically located in the Indian Ocean. Our relationship with the United Kingdom is a strong and powerful one, and it has been for many years, but Prime Minister Starmer is losing control of this important Island by claims of entities never known of before. In our opinion, they are fictitious in nature. Should Iran decide not to make a Deal, it may be necessary for the United States to use Diego Garcia, and the Airfield located in Fairford, in order to eradicate a potential attack by a highly unstable and dangerous Regime — An attack that would potentially be made on the United Kingdom, as well as other friendly Countries. Prime Minister Starmer should not lose control, for any reason, of Diego Garcia, by entering a tenuous, at best, 100 Year Lease. This land should not be taken away from the U.K. and, if it is allowed to be, it will be a blight on our Great Ally. We will always be ready, willing, and able to fight for the U.K., but they have to remain strong in the face of Wokeism, and other problems put before them. DO NOT GIVE AWAY DIEGO GARCIA!"
116093719071243747,2026-02-18T21:19:30.857Z,"Will be the Greatest Ballroom ever built, now rising at the site of the White House — Fully paid for by American Patriot Donors. ZERO cost to our United States Taxpayers!"
116094375393499963,2026-02-19T00:06:25.512Z,"THE UNITED STATES TRADE DEFICIT HAS BEEN REDUCED BY 78% BECAUSE OF THE TARIFFS BEING CHARGED TO OTHER COMPANIES AND COUNTRIES. IT WILL GO INTO POSITIVE TERRITORY DURING THIS YEAR, FOR THE FIRST TIME IN MANY DECADES. THANK YOU FOR YOUR ATTENTION TO THIS MATTER!"
116094599626377829,2026-02-19T01:03:27.063Z,"Czech Deputy PM Petr Macinka: Great job in your Debate against Hillary Clinton on various subjects, including her ridiculous views on Gender. Say hello to everybody in your wonderful Country! President DJT"
116094690568794039,2026-02-19T01:26:34.705Z,"It is my Great Honor to nominate Justin Smith to serve as Judge on the United States Court of Appeals for the Eighth Circuit in Missouri. Justin is a very Smart and Talented Attorney, who received his J.D. from the University of Missouri School of Law, and is the Co-Owner of the James D. Otis Law Group. Justin has defended many of my Common Sense and Popular Policies, like Energy Dominance and Keeping Men Out of Women’s Sports. Justin also played a BIG role in securing a Supreme Court Landmark Victory on Presidential Immunity. He is a true America First Fighter, who will continue to deliver strong results for the American People. Congratulations Justin!"
116094693699639941,2026-02-19T01:27:22.478Z,"I am pleased to nominate Tony Powell to serve as Judge on the United States District Court for the District of Kansas. Tony currently serves as Kansas’ Solicitor General and, previously, distinguished himself as a Judge on the Kansas Court of Appeals, and four term Kansas State Representative, where he served as the Chairman on the Ethics and Elections Committee. Tony received his J.D. from Washburn University School of Law, and B.A. from George Washington University. He is Highly Respected for his extensive appellate and trial experience, and his unwavering commitment to upholding the Rule of Law, and protecting our Constitution. I am confident that Tony will continue to protect the Integrity of our Legal System in his new role. Congratulations Tony!"
116094696791401043,2026-02-19T01:28:09.654Z,"It is my Honor to nominate Tony Mattivi to serve as Judge on the United States District Court for the District of Kansas. Tony is Highly Qualified, currently serving as the Director of the Kansas Bureau of Investigation and, previously, as an Assistant U.S. Attorney in Kansas for more than 20 years, where he focused on National Security and Anti Terrorism cases. Tony received his J.D. from Washburn University School of Law, and B.S. from Metropolitan State College in Denver. Tony’s vast experience has prepared him well to serve the Great People of Kansas, and restore LAW and ORDER. Congratulations Tony!"
116094700302543382,2026-02-19T01:29:03.231Z,"I am pleased to announce that I am nominating Jeffrey Kuhlman to serve as Judge on the United States District Court for the District of Kansas. A proud Graduate of Kansas State University, and George Mason University School of Law, Jeff brings tremendous experience to the role, and will do a fantastic job for the Great People of Kansas, a State I won three times! He is currently a Partner at Watkins Calcara in Great Bend, Kansas, where he practices complex Commercial and Civil Litigation, and previously served as a Law Clerk to Judge Eric Melgren. Jeff is TOUGH and SMART, and will tirelessly defend our Constitution in this new position. Congratulations Jeff!"
116097286980069304,2026-02-19T12:26:52.796Z,I only want Americans to Vote in American Elections!
116098568222664684,2026-02-19T17:52:43.006Z,"The Commission of Fine Arts just approved, unanimously, 6 to 0, with one recusal because he had a conflict in that he worked professionally on the job, the White House Ballroom. Great accolades were paid to the building’s beauty and scale. Thank you to the members of the Commission! President DJT"
116099119307195442,2026-02-19T20:12:51.850Z,"We are going to have the Save America Act, one way or the other, after approval by Congress through the very proper use of the Filibuster or, at minimum, by a Talking Filibuster, à la “Mr. Smith Goes to Washington.” SAVE AMERICA ACT! 1. ALL VOTERS MUST SHOW VOTER I.D. (IDENTIFICATION!). 2. ALL VOTERS MUST SHOW PROOF OF CITIZENSHIP IN ORDER TO VOTE. 3. NO MAIL-IN BALLOTS (EXCEPT FOR ILLNESS, DISABILITY, MILITARY, OR TRAVEL!)."
116099815931734129,2026-02-19T23:10:01.497Z,"Just left Coosa Steel Plant, in Rome, Georgia, which is now working 24 hours around the clock, after it was down to just one hour a year ago. It is like that up and down throughout the Country — Companies are thriving because of TARIFFS. The United States of America has taken in Hundreds of Billions of Dollars, and quadrupled (at least) National Security, all as a result of the Economy Saving TARIFFS!"
116100213217002894,2026-02-20T00:51:03.590Z,Received the Commission of Fine Arts approval today for what will soon be the Greatest Ballroom ever built!
116100256660953544,2026-02-20T01:02:06.495Z,"Governor Wes Moore, of Maryland, must get the Toxic River spill fixed, IMMEDIATELY! The Democrats constantly talk about Environmental Pollution and Protection, and yet, they think it’s OK to have hundreds of thousands of gallons a day of sewage pouring into our Beautiful Potomac River, because they failed to maintain and monitor their own Public Systems. The Governors of Virginia and Maryland must get moving, quickly. If they can’t do the job, all they have to do is call, be polite and respectful, and the Federal Government will handle it, and bill them for services rendered, at a later date. Muriel Bowser, the Mayor of Washington, D.C., has politely asked that I get involved, so the Federal Government will do that from the D.C. standpoint. Thank you for your attention to this matter!"
116100280662640693,2026-02-20T01:08:12.732Z,"To the Great People of East Palestine, Ohio, who were disgracefully betrayed and forgotten about by Crooked Joe Biden — “TRUMP” has never forgotten about you, and never will! In addition to our Administration’s Longterm Health Study for the benefit of the residents, we are providing $10 Million Dollars through the Economic Development Administration to help the Community continue its Economic Recovery from the disastrous train derailment. We want to see East Palestine grow, flourish, and be able to take advantage of our now BOOMING Economy. It was horrible what was allowed to happen there, and we are with you for the LONG HAUL. MAKE AMERICA GREAT AGAIN!"
116100300268316472,2026-02-20T01:13:11.891Z,"Based on the tremendous interest shown, I will be directing the Secretary of War, and other relevant Departments and Agencies, to begin the process of identifying and releasing Government files related to alien and extraterrestrial life, unidentified aerial phenomena (UAP), and unidentified flying objects (UFOs), and any and all other information connected to these highly complex, but extremely interesting and important, matters. GOD BLESS AMERICA!"
116103041948622478,2026-02-20T12:50:26.608Z,"The Democrat Shutdown cost the U.S.A. at least two points in GDP. That’s why they are doing it, in mini form, again. No Shutdowns! Also, LOWER INTEREST RATES. “Two Late” Powell is the WORST!!! President DJT"
116104407604484915,2026-02-20T18:37:44.901Z,"To show you how ridiculous the opinion is, the Court said that I’m not allowed to charge even $1 DOLLAR to any Country under IEEPA, I assume to protect other Countries, not the United States which they should be interested in protecting — But I am allowed to cut off any and all Trade or Business with that same Country, even imposing a Foreign Country destroying embargo, and do anything else I want to do to them — How nonsensical is that? They are saying that I have the absolute right to license, but not the right to charge a license fee. What license has ever been issued without the right to charge a fee? But now the Court has given me the unquestioned right to ban all sorts of things from coming into our Country, a much more powerful Right than many people thought we had. Our Country is the “HOTTEST” anywhere in the World, but now, I am going in a different direction, which is even stronger than our original choice. As Justice Kavanaugh wrote in his Dissent: “Although I firmly disagree with the Court's holding today, the decision might not substantially constrain a President's ability to order tariffs going forward. That is because numerous other federal statutes authorize the President to impose tariffs and might justify most (if not all) of the tariffs issued in this case...Those statutes include, for example, the Trade Expansion Act of 1962 (Section 232); the Trade Act of 1974 (Sections 122, 201, and 301); and the Tariff Act of 1930 (Section 338).” Thank you Justice Kavanaugh! In actuality, while I am sure they did not mean to do so, the Supreme Court’s decision today made a President’s ability to both regulate Trade, and impose TARIFFS, more powerful and crystal clear, rather than less. There will no longer be any doubt, and the Income coming in, and the protection of our Companies and Country, will actually increase because of this decision. Based on longstanding Law and Hundreds of Victories to the contrary, the Supreme Court did not overrule TARIFFS, they merely overruled a particular use of IEEPA TARIFFS. The ability to block, embargo, restrict, license, or impose any other condition on a Foreign Country’s ability to conduct Trade with the United States under IEEPA, has been fully confirmed by this decision. In order to protect our Country, a President can actually charge more TARIFFS than I was charging in the past under the various other TARIFF authorities, which have also been confirmed, and fully allowed. Therefore, effective immediately, all National Security TARIFFS, Section 232 and existing Section 301 TARIFFS, remain in place, and in full force and effect. Today I will sign an Order to impose a 10% GLOBAL TARIFF, under Section 122, over and above our normal TARIFFS already being charged, and we are also initiating several Section 301 and other Investigations to protect our Country from unfair Trading practices. Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN! PRESIDENT DONALD J. TRUMP"
